-0.0953678,-0.0108119,0.0344859,0.0701203,1.05E-05
-0.0953683,-0.0108119,0.034486,0.0701205,1.05E-05
-0.0953688,-0.0108119,0.0344861,0.0701206,1.05E-05
-0.0953693,-0.0108119,0.0344862,0.0701208,1.04E-05
-0.0953697,-0.0108119,0.0344863,0.070121,1.04E-05
-0.0953702,-0.0108119,0.0344865,0.0701212,1.03E-05
-0.0953707,-0.0108119,0.0344866,0.0701214,1.03E-05
-0.0953711,-0.0108119,0.0344867,0.0701215,1.03E-05
-0.0953716,-0.010812,0.0344868,0.0701217,1.02E-05
-0.0953721,-0.010812,0.0344869,0.0701219,1.02E-05
-0.0953725,-0.010812,0.034487,0.0701221,1.02E-05
-0.095373,-0.010812,0.0344871,0.0701223,1.01E-05
-0.0953735,-0.010812,0.0344872,0.0701224,1.01E-05
-0.0953739,-0.010812,0.0344873,0.0701226,1.01E-05
-0.0953744,-0.010812,0.0344874,0.0701228,1.01E-05
-0.0953748,-0.010812,0.0344875,0.070123,1.03E-05
-0.0953753,-0.010812,0.0344876,0.0701232,1.07E-05
-0.0953757,-0.010812,0.0344877,0.0701233,1.17E-05
-0.0953762,-0.0108121,0.0344879,0.0701235,1.34E-05
-0.0953766,-0.0108121,0.034488,0.0701238,1.60E-05
-0.0953771,-0.0108121,0.0344882,0.0701241,1.97E-05
-0.0953777,-0.0108121,0.0344884,0.0701244,2.45E-05
-0.0953783,-0.0108121,0.0344886,0.0701248,3.05E-05
-0.095379,-0.0108121,0.0344889,0.0701254,3.80E-05
-0.0953798,-0.0108121,0.0344892,0.070126,4.70E-05
-0.0953808,-0.0108121,0.0344896,0.0701269,5.79E-05
-0.095382,-0.0108121,0.0344902,0.0701279,7.08E-05
-0.0953834,-0.0108121,0.0344908,0.0701291,8.61E-05
-0.0953852,-0.0108121,0.0344915,0.0701306,0.000104307
-0.0953874,-0.0108121,0.0344925,0.0701324,0.000125955
-0.09539,-0.0108121,0.0344936,0.0701346,0.000151667
-0.0953932,-0.0108121,0.0344949,0.0701373,0.000182234
-0.0953971,-0.010812,0.0344965,0.0701405,0.000218645
-0.0954018,-0.010812,0.0344984,0.0701443,0.000262059
-0.0954075,-0.010812,0.0345007,0.0701489,0.000313783
-0.0954144,-0.0108119,0.0345034,0.0701544,0.000375394
-0.0954227,-0.0108118,0.0345067,0.070161,0.000448928
-0.0954326,-0.0108118,0.0345105,0.0701688,0.000536884
-0.0954446,-0.0108117,0.0345152,0.0701782,0.000642015
-0.095459,-0.0108116,0.0345208,0.0701894,0.000767385
-0.0954762,-0.0108114,0.0345274,0.0702029,0.00091697
-0.0954969,-0.0108113,0.0345353,0.0702189,0.00109612
-0.0955217,-0.010811,0.0345448,0.0702381,0.00131096
-0.0955513,-0.0108108,0.0345561,0.070261,0.00156761
-0.0955869,-0.0108105,0.0345697,0.0702885,0.0018733
-0.0956294,-0.0108101,0.0345858,0.0703213,0.00223877
-0.0956804,-0.0108097,0.0346052,0.0703604,0.00267821
-0.0957414,-0.0108092,0.0346283,0.0704073,0.00320537
-0.0958144,-0.0108086,0.0346559,0.0704634,0.00383273
-0.0959019,-0.0108078,0.034689,0.0705305,0.00457891
-0.0960066,-0.010807,0.0347285,0.0706106,0.00547558
-0.0961321,-0.0108059,0.0347758,0.0707064,0.00655836
-0.0962824,-0.0108046,0.0348324,0.0708212,0.00785189
-0.0964626,-0.0108031,0.0349001,0.0709586,0.00938062
-0.0966787,-0.0108012,0.034981,0.0711228,0.0112033
-0.0969378,-0.010799,0.0350777,0.0713188,0.0134163
-0.0972488,-0.0107964,0.0351934,0.0715536,0.0160915
-0.0976224,-0.0107933,0.0353323,0.0718352,0.0192485
-0.0980717,-0.0107895,0.0354983,0.0721721,0.0229538
-0.0986121,-0.010785,0.0356963,0.0725738,0.0274289
-0.0992627,-0.0107796,0.035933,0.0730538,0.03294
-0.100047,-0.0107731,0.0362172,0.0736302,0.0395312
-0.100996,-0.0107653,0.0365583,0.074322,0.0471389
-0.102145,-0.0107561,0.036965,0.0751469,0.0560948
-0.103538,-0.010745,0.0374491,0.0761286,0.0672462
-0.10523,-0.0107318,0.0380294,0.0773054,0.081086
-0.107299,-0.0107159,0.0387293,0.0787244,0.0970704
-0.109837,-0.0106968,0.0395673,0.0804231,0.115044
-0.11296,-0.0106742,0.0405607,0.0824364,0.136923
-0.116819,-0.0106473,0.0417433,0.0848326,0.165461
-0.121631,-0.0106148,0.0431728,0.0877281,0.20006
-0.127698,-0.0105755,0.044902,0.0912292,0.2373
-0.13541,-0.0105289,0.0469542,0.0953819,0.279076
-0.145289,-0.0104743,0.0493696,0.100266,0.334691
-0.158129,-0.0104087,0.0522691,0.106123,0.409775
-0.175209,-0.0103285,0.0558236,0.113294,0.492694
-0.198468,-0.0102321,0.0601055,0.121916,0.57315
-0.230725,-0.0101204,0.0651019,0.131946,0.672193
-0.276543,-0.00998992,0.0709882,0.14371,0.824094
-0.344458,-0.00983009,0.0782525,0.158131,1.02079
-0.450946,-0.00963249,0.0873529,0.175995,1.19486
-0.625988,-0.0094029,0.0982376,0.196905,1.3502
-0.925112,-0.00914652,0.111016,0.220534,1.61022
-1.46772,-0.00884361,0.127122,0.248712,2.05008
-2.5465,-0.00846045,0.148944,0.284589,2.50831
-4.85515,-0.00799907,0.177157,0.328484,2.7324
-9.69941,-0.00751455,0.209534,0.376301,2.97878
-18.8584,-0.00700743,0.24625,0.42843,3.71106
-33.2503,-0.00637889,0.292476,0.493373,4.77105
-47.5255,-0.00554889,0.352369,0.576867,4.97152
-49.847,-0.00466484,0.417457,0.663868,3.46379
-43.2127,-0.00409852,0.468585,0.724485,1.71662
-37.0423,-0.0039508,0.50154,0.754525,0.885382
-32.522,-0.00402186,0.525617,0.77002,0.720716
-28.5985,-0.00413118,0.548204,0.782632,0.682936
-25.0873,-0.00423904,0.570741,0.794584,0.461648
-22.3933,-0.00442169,0.590827,0.802662,0.172625
-20.5398,-0.0047279,0.607361,0.805683,-0.0163341
-19.1967,-0.00513509,0.621424,0.805398,-0.0929649
-18.0789,-0.00560196,0.634392,0.803771,-0.128291
-17.0842,-0.00611272,0.646778,0.801526,-0.182192
-16.2263,-0.00668288,0.658281,0.798337,-0.250709
-15.5073,-0.00732828,0.668636,0.79395,-0.308207
-14.8909,-0.00804883,0.677946,0.788556,-0.345449
-14.3359,-0.00883565,0.686469,0.782511,-0.370964
