0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,4.392498336929785e-10,4.392498335812918e-10,4.803775094668834e-10,5.665005288810252e-10,7.057179449050474e-10,9.111218348641788e-10,1.2020284857183876e-09,1.6057949084031219e-09,2.1603915043105208e-09,2.9179728219335787e-09,3.949782197112803e-09,5.35285151291907e-09,7.259126127477866e-09,9.847873083904161e-09,1.3362539474124373e-08,1.8133646328763608e-08,2.460987098447311e-08,3.3400240930729787e-08,4.53314070674157e-08,6.152538238294038e-08,8.350505746579162e-08,1.0454155192512786e-07,1.1844445651713333e-07,1.345749060270653e-07,1.6960204065878662e-07,1.0049812992838627e-06,2.472067300118505e-05
0.01,1.701121386749623e-09,1.7011213435268694e-09,1.8216338343148722e-09,2.070308237466022e-09,2.4628166062346275e-09,3.0236019615241992e-09,3.787004070943335e-09,4.798759213462246e-09,6.11785060742042e-09,7.818654997267311e-09,9.993265276526226e-09,1.2753770850018125e-08,1.6234107527280888e-08,2.0590835875680636e-08,2.600180829848757e-08,3.266109036563952e-08,4.076760869533123e-08,5.050367261114712e-08,6.199757255517661e-08,7.526160674985447e-08,9.009275288195508e-08,1.0125237468755507e-07,1.0781172667365707e-07,1.1580321189519826e-07,1.7942418082705318e-07,2.134648848605706e-06,3.576011412187956e-05
0.015000000000000001,3.76403404814067e-09,3.764034001818611e-09,3.9655566631913245e-09,4.376759649462733e-09,5.014040697085703e-09,5.90217578791685e-09,7.074459673424434e-09,8.572761833886165e-09,1.0447367183555817e-08,1.2756422523392798e-08,1.556474289030488e-08,1.8941658992879393e-08,2.295749769849641e-08,2.7678200234852612e-08,3.315750089450294e-08,3.94260513301758e-08,4.647692194910107e-08,5.424713362553666e-08,6.259540682274559e-08,7.12773854979729e-08,7.992158095980881e-08,8.56305714952175e-08,8.890235869380727e-08,9.587208932182589e-08,2.1999725938387718e-07,3.383314255196082e-06,4.0067170430358365e-05
0.02,6.31081285070789e-09,6.310812804078692e-09,6.567090517247027e-09,7.0856973803968825e-09,7.878574677382896e-09,8.963208166879572e-09,1.036205286163631e-08,1.2101663270941617e-08,1.4211440262122115e-08,1.672189251608426e-08,1.9662297525523573e-08,2.305764993589949e-08,2.69248024983584e-08,3.126775221614492e-08,3.6072110399356343e-08,4.129893642687669e-08,4.6878331235788304e-08,5.270348382421879e-08,5.8626267643473136e-08,6.44559642832578e-08,6.996328814343489e-08,7.344848644372227e-08,7.563329586263136e-08,8.56173242032533e-08,2.9474254666979377e-07,4.629176368361506e-06,4.098728368819561e-05
0.024999999999999998,8.97381487364106e-09,8.97381480732708e-09,9.252433151375622e-09,9.812918201926363e-09,1.0661529972745925e-08,1.1807059801741785e-08,1.3260090298348157e-08,1.5031980018792662e-08,1.713355288006057e-08,1.957348325671959e-08,2.2356378683766493e-08,2.5480591357776364e-08,2.8935824500741694e-08,3.270065437889627e-08,3.674015812947147e-08,4.1003917265888524e-08,4.542476525416411e-08,4.991873023924384e-08,5.43867053620091e-08,5.871839591035272e-08,6.279921551458181e-08,6.544466641643212e-08,6.748252786815906e-08,8.33320237689537e-08,3.9741372544156375e-07,5.811155572108575e-06,4.023984230578474e-05
0.029999999999999995,1.148161058647533e-08,1.1481610453163291e-08,1.175756028923083e-08,1.2310456601737752e-08,1.3142094832313005e-08,1.4254678448854843e-08,1.565023749950871e-08,1.7329872767288252e-08,1.9292841365194227e-08,2.1535517770938564e-08,2.4050275711131883e-08,2.682435841080207e-08,2.9838826489169115e-08,3.306769907306461e-08,3.647742944663132e-08,4.00268774087389e-08,4.366795720387966e-08,4.734712993180908e-08,5.100789018424578e-08,5.4594330952566944e-08,5.805617345851639e-08,6.042496496049322e-08,6.27892078174139e-08,8.708125522032436e-08,5.224089193133466e-07,6.90275726259376e-06,3.871556904181916e-05
0.034999999999999996,1.3690055127367174e-08,1.3690054904747656e-08,1.3949083565983818e-08,1.446678527159037e-08,1.5242325550551384e-08,1.6274152324229134e-08,1.755965199131891e-08,1.909472257157878e-08,2.0873288583975308e-08,2.2886796892926704e-08,2.5123736711709398e-08,2.7569240133079332e-08,3.0204826388713725e-08,3.30083606613474e-08,3.5954298791913444e-08,3.901428959435117e-08,4.2158194217380916e-08,4.5355557329106016e-08,4.857753894919918e-08,5.1799268632294536e-08,5.500332516883732e-08,5.7323263011924044e-08,6.033575941876023e-08,9.563628312226835e-08,6.652387274809487e-07,7.895420161815042e-06,3.687552516469669e-05
0.04,1.5554671885470753e-08,1.5554671473821493e-08,1.5791254684909684e-08,1.626347028452219e-08,1.6969358502770216e-08,1.790584129848459e-08,1.9068571633753994e-08,2.0451759429564252e-08,2.204799360839633e-08,2.3848090014605172e-08,2.584099323323706e-08,2.8013768262669166e-08,3.035171518661286e-08,3.283864255709423e-08,3.545732694083552e-08,3.819018030894798e-08,4.1020136842884176e-08,4.393174571810111e-08,4.6912446504848e-08,4.995398237455413e-08,5.30553397208838e-08,5.542146839526527e-08,5.937405650531097e-08,1.0829274085842939e-07,8.222770259483506e-07,8.789609772488403e-06,3.495592205677336e-05
0.045000000000000005,1.7090568512791048e-08,1.7090567856059283e-08,1.7304585986916357e-08,1.7731559964958255e-08,1.8369349309440038e-08,1.9214710120615464e-08,2.0263265458301694e-08,2.1509483640846052e-08,2.294667588434836e-08,2.4567031788038976e-08,2.6361706713668106e-08,2.8320980679356035e-08,3.043450228177172e-08,3.269163231276509e-08,3.508189323223622e-08,3.759552553006421e-08,4.022414711499751e-08,4.2961491268884333e-08,4.580420273084362e-08,4.875266700603786e-08,5.1814353121287336e-08,5.4273466676932746e-08,5.947497904003111e-08,1.2465305609572482e-07,9.905331160654284e-07,9.590125594740953e-06,3.3074707154732465e-05
