0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,1.4761871459558995e-05,5.904831223743932e-05,0.00010149661194597719,0.00021552519646435777,0.0003160633835114802,0.00041660157055860265,0.0005052161429868058,0.000593830715415009,0.0006719240607427928,0.0007500174060705766,0.0008188258562840844,0.0008876343064975921,0.0009482472096026962
0.01,1.7059188798669427e-05,6.823803369142647e-05,0.0001183153617407591,0.0002528377542308277,0.00037752031423477644,0.0005022028742387252,0.0006174428929670782,0.0007326829116954312,0.0008389669271552918,0.0009452509426151523,0.0010430840727908054,0.0011409172029664585,0.0012308108178234484
0.015000000000000001,1.733747882782584e-05,6.935146259762027e-05,0.00012065997356565213,0.00025848968452233637,0.0003888375830000089,0.0005191854814776815,0.0006421346574003878,0.000765083833323094,0.0008808393763873558,0.0009965949194516177,0.0011053867627201866,0.0012141786059887557,0.0013162539797646187
0.02,1.7199517992143403e-05,6.879979680740976e-05,0.00011990439957226873,0.0002571863532821576,0.0003883315861504414,0.0005194768190187252,0.0006444552209893161,0.000769433622959907,0.0008883633644560541,0.0010072931059522013,0.0011203114267716063,0.0012333297475910113,0.0013405855493110242
0.024999999999999998,1.7039767261899798e-05,6.816092791792832e-05,0.00011889822098902936,0.00025519347311730756,0.0003861235621513917,0.0005170536511854759,0.0006425337588978545,0.000768013866610233,0.0008881359913069699,0.0010082581160037066,0.001123130310607868,0.0012380025052120293,0.001347739283976189
0.029999999999999995,1.6947830694784253e-05,6.77932979706628e-05,0.00011831487598259251,0.00025403065418551926,0.00038483603733601454,0.0005156414204865098,0.0006414154588705375,0.0007671894972545651,0.0008880171163703143,0.0010088447354860634,0.0011248268954901126,0.001240809055494162,0.0013520498742492799
0.034999999999999996,1.6927487840083287e-05,6.771203950758617e-05,0.00011820506721573258,0.00025384415092794156,0.0003848517194875975,0.0005158592880472534,0.0006420842343759105,0.0007683091807045676,0.0008898344032695486,0.0010113596258345295,0.0011282861203442062,0.001245212614853883,0.0013576426899453997
0.04,1.6961584473934063e-05,6.784854373913795e-05,0.00011846153199596608,0.0002544228649303618,0.0003859323790356782,0.0005174418931409945,0.0006443203467414983,0.0007711988003420022,0.0008935274017792445,0.0010158560032164868,0.001133737482285283,0.0012516189613540792,0.0013651564745601108
0.045000000000000005,1.703168624976428e-05,6.812907792218799e-05,0.00011896205488520192,0.0002555143420144332,0.00038773724429133855,0.0005199601465682438,0.0006476472469080413,0.0007753343472478387,0.0008985641254846871,0.0010217939037215355,0.0011406706766851416,0.0012595474496487475,0.001374175688677561
0.05000000000000001,1.7123199786203096e-05,6.849527124434342e-05,0.0001196081418748819,0.0002569123054972266,0.00038997538303388557,0.0005230384605705446,0.0006516276820690605,0.0007802169035675766,0.0009044067797928762,0.0010285966560181759,0.0011484924445631195,0.0012683882331080629,0.0013840954755395447
0.055000000000000014,1.7225863720447596e-05,6.890607989107139e-05,0.00012032993906978181,0.0002584695091558237,0.000392435094199242,0.0005264006792426603,0.000655934086809027,0.0007854674943753939,0.0009106381943203603,0.0010358088942653268,0.001156722417376494,0.0012776359404876613,0.0013943985064811839
0.06000000000000002,1.7332957291466454e-05,6.933462184719952e-05,0.00012108147475584191,0.00026008870074530863,0.0003949752212353663,0.000529861741725424,0.0006603449978716949,0.0007908282540179657,0.0009169718491608657,0.0010431154443037657,0.001165024635418685,0.0012869338265336045,0.0014047151656120802
0.06500000000000002,1.744033567539492e-05,6.976431849044363e-05,0.00012183432233724995,0.0002617096265375667,0.00039750799604916254,0.0005333063655607583,0.0006647220120920185,0.0007961376586232788,0.0009232277185467313,0.0010503177784701838,0.0011731868262976274,0.0012960558741250709,0.0014148105423877155
0.07000000000000002,1.75456166320528e-05,7.018564130236412e-05,0.00012257212914331572,0.00026329760218721167,0.0003999830071681544,0.0005366684121490971,0.000668985898146233,0.000801303384143369,0.000929303199115421,0.001057303014087473,0.0011810887576783015,0.00130487450126913,0.0014245527241033714
