0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,-1.1448342303957762e-08,-1.9979317890711074e-10,6.082024236499227e-06,6.082024239306637e-06,-1.9979310053052314e-10,-3.2076140497660204e-18,0.0004065647014731381,0.001626293150919464,2.432869633676327e-05,0.00040656470146251377
0.01,-1.3010719009564e-08,-2.785494988961427e-10,6.884124309665861e-06,6.8841243352633025e-06,-2.785489008239575e-10,-4.4720209723974345e-18,0.0006221155336882211,0.0024885011669099127,2.75373329895499e-05,0.0006221155335903075
0.015000000000000001,-1.2973774546179039e-08,-3.0601141025199244e-10,6.849253062160455e-06,6.849253173714312e-06,-3.06009025901597e-10,-4.9129129647081774e-18,0.0007430915466290891,0.002972405107839994,2.7397930729088007e-05,0.0007430915461994537
0.02,-1.2557085489739374e-08,-3.1184823038144673e-10,6.620771864811175e-06,6.620772195637406e-06,-3.1184151238453644e-10,-5.006621200172507e-18,0.0008152911564448294,0.003261202297035787,2.648402432724077e-05,0.0008152911551426406
0.024999999999999998,-1.2082461014866027e-08,-3.0994450424497867e-10,6.3651593114517345e-06,6.365160081379626e-06,-3.0992935228798135e-10,-4.976057500572528e-18,0.0008616132744832463,0.003446489345316029,2.546157015903124e-05,0.0008616132713869836
0.029999999999999995,-1.164661823232748e-08,-3.070688998339424e-10,6.1310407642365715e-06,6.1310422806332735e-06,-3.070396272944013e-10,-4.9298906135903785e-18,0.0008938001953555965,0.0035752357212770827,2.45250903292326e-05,0.0008938001891266571
0.034999999999999996,-1.1276092695249862e-08,-3.0657098416237406e-10,5.9309472055956525e-06,5.930949851519235e-06,-3.0652047202258617e-10,-4.921896740563994e-18,0.0009179791658048319,0.003671950491497413,2.372471911902943e-05,0.0009179791546827306
0.04,-1.0973338300256405e-08,-3.101044485988185e-10,5.765307992844707e-06,5.765312208309807e-06,-3.1002439302216014e-10,-4.978625354787391e-18,0.0009374006423956989,0.003749635489597696,2.3062179146585028e-05,0.0009374006242374498
0.045000000000000005,-1.0732588214195598e-08,-3.184710128468326e-10,5.630569552035456e-06,5.6305758139912566e-06,-3.183521865902783e-10,-5.1129478035166206e-18,0.000953822944294063,0.0038153239749408943,2.2523258669003566e-05,0.0009538229166088369
0.05000000000000001,-1.054581655247484e-08,-3.3204646355346633e-10,5.522187919390864e-06,5.522196724212443e-06,-3.3187894575417743e-10,-5.33089721828993e-18,0.0009682217592377966,0.0038729186744008433,2.2089783036240433e-05,0.0009682217192490821
0.055000000000000014,-1.0405041103266491e-08,-3.5099818985957444e-10,5.435755872964048e-06,5.435767722951011e-06,-3.5077154996651107e-10,-5.635160976939348e-18,0.0009811570412387195,0.003924659380078187,2.174412388637362e-05,0.0009811569859203041
0.06000000000000002,-1.0303152196237357e-08,-3.7539352584722596e-10,5.367392337612926e-06,5.3674077314531735e-06,-3.750969641351134e-10,-6.026820106098781e-18,0.000992964291922431,0.003971888077146313,2.1470757106390235e-05,0.0009929642180361747
0.06500000000000002,-1.0234125715993029e-08,-4.052521959210121e-10,5.31382910525933e-06,5.3138485317386735e-06,-4.0487465355958095e-10,-6.506191274623673e-18,0.0010038551986854415,0.0040154514971189135,2.125660988354246e-05,0.0010038551028052425
0.07000000000000002,-1.0192983046843038e-08,-4.405695579133131e-10,5.272376557053221e-06,5.272400491028437e-06,-4.400998040343363e-10,-7.073199954033323e-18,0.0010139712027098602,0.004055915389788581,2.109092367278749e-05,0.001013971081260743
0.07500000000000002,-1.0175660145745426e-08,-4.813266320708006e-10,5.2408474213504606e-06,5.2408763212730504e-06,-4.80753337941574e-10,-7.727541430604421e-18,0.0010234124581593137,0.00409368035961769,2.0964949264988417e-05,0.0010234123074368497
0.08000000000000003,-1.0178854314236486e-08,-5.274920638102269e-10,5.217472849496189e-06,5.217507155926339e-06,-5.268038670801674e-10,-8.468712316772386e-18,0.0010322538138477142,0.004129045791953799,2.087161109989679e-05,0.0010322536300368548
0.08500000000000003,-1.0199882181980018e-08,-5.790236639359223e-10,5.200824785272188e-06,5.200864919894085e-06,-5.782092264530929e-10,-9.296035278818829e-18,0.0010405538708174978,0.004162246082916537,2.0805196750568147e-05,0.001040553650013915
0.09000000000000004,-1.0236555179689604e-08,-6.358670794666797e-10,5.189749347589603e-06,5.189795712644295e-06,-6.349151389121845e-10,-1.0208637697432506e-17,0.0010483602867131293,0.004193471856518055,2.076109045181558e-05,0.0010483600249518896
0.09500000000000004,-1.028707792468947e-08,-6.979558806146829e-10,5.183311835544675e-06,5.18336481343281e-06,-6.968552975912163e-10,-1.1205453064127572e-17,0.001055713002594835,0.004222882871613113,2.073555312137308e-05,0.001055712695860065
0.10000000000000005,-1.034996621301715e-08,-7.652117088596229e-10,5.180752301350064e-06,5.180812254589227e-06,-7.63951508319528e-10,-1.2285223358524953e-17,0.0010626462884100127,0.00425061620353869,2.072554465348349e-05,0.0010626459326560404
0.10500000000000005,-1.0423981963223378e-08,-8.375447712296413e-10,5.181450102431723e-06,5.181517373625265e-06,-8.361141793290406e-10,-1.3446506983871062e-17,0.0010691900945921356,0.004276791650314432,2.0728582128814752e-05,0.0010691896857589426
0.11000000000000006,-1.050808200444721e-08,-9.148545708809871e-10,5.184895810469107e-06,5.184970722543857e-06,-9.132430459809846e-10,-1.4687690496254866e-17,0.0010753709806549548,0.004301515446865832,2.0742627453888067e-05,0.0010753705146775313
0.11500000000000006,-1.0601377589801222e-08,-9.97030443475416e-10,5.190669026651361e-06,5.190751883119613e-06,-9.952277037987841e-10,-1.6006997215971363e-17,0.0010812127756033424,0.004324882906546138,2.076599862380888e-05,0.0010812122484369668
0.12000000000000006,-1.070310344251606e-08,-1.0839529624139108e-09,5.198420878975471e-06,5.198511964430308e-06,-1.0819490080888787e-09,-1.740250978808874e-17,0.0010867370616176953,0.004346980355781108,2.0797299716608476e-05,0.001086736469244478
0.12500000000000006,-1.081259345225806e-08,-1.1754951775573408e-09,5.2078602071729894e-06,5.207959787775314e-06,-1.1732803094643797e-09,-1.8872190069702793e-17,0.0010919635370578804,0.004367886586011878,2.083536563663393e-05,0.001091962875494976
0.13000000000000006,-1.0929261969224544e-08,-1.2715241016586781e-09,5.218742639493809e-06,5.218850963652656e-06,-1.2690889360685049e-09,-2.041390299411936e-17,0.001096910294508274,0.004387673965819004,2.08792184269156e-05,0.001096909559823376
0.13500000000000006,-1.1052587690917387e-08,-1.371900604442135e-09,5.230861935654046e-06,5.230979234654661e-06,-1.3692360844354153e-09,-2.2025414870329544e-17,0.0011015940375397142,0.004406409307921928,2.092803264043197e-05,0.0011015932258542482
0.14000000000000007,-1.1182103526516555e-08,-1.476482001976998e-09,5.244043099985139e-06,5.2441695887438185e-06,-1.4735794053057265e-09,-2.370443495455852e-17,0.0011060302523426488,0.004424154555681175,2.098110780098121e-05,0.0011060293598426864
0.14500000000000007,-1.1317386801778257e-08,-1.5851224222348034e-09,5.258136885528257e-06,5.2582727633591095e-06,-1.5819733669367126e-09,-2.544862131916628e-17,0.0011102333456523253,0.004440967334769706,2.103784642070314e-05,0.0011102323685978728
0.15000000000000008,-1.1458052196801365e-08,-1.6976738866032773e-09,5.273015387254503e-06,5.27316083863993e-06,-1.6942703337857885e-09,-2.7255598215999708e-17,0.0011142167571518645,0.004456901402764048,2.109773637621953e-05,0.0011142156918767482
