0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005,-6.37625724663547e-05,-8.807267053863705e-06,-5.6516906591920416e-06,-4.755919263229313e-06,-4.501636798009609e-06,-4.429453558560588e-06,-4.408962846163502e-06,-4.403146121839661e-06,-4.401494918183307e-06,-4.401026187331426e-06,-4.400893127436006e-06,-4.400855355306119e-06
0.01,-0.00013166273298159575,-2.0618241702341787e-05,-9.829716242445411e-06,-6.461777576146852e-06,-5.4190256188684736e-06,-5.098408950835632e-06,-5.000409088436813e-06,-4.970606575650605e-06,-4.9615835188669075e-06,-4.958862313414339e-06,-4.958044471955263e-06,-4.957799430478361e-06
0.015000000000000001,-0.00014161918121283012,-2.611112609561535e-05,-1.2641058843520065e-05,-7.638613747991732e-06,-5.854416038939834e-06,-5.2361727473251856e-06,-5.026563774785858e-06,-4.956703518029231e-06,-4.9337398186642256e-06,-4.92627739558027e-06,-4.923875670733634e-06,-4.923109060510416e-06
0.02,-0.00014497732781446182,-2.91183980704147e-05,-1.4511592547666513e-05,-8.514978026180884e-06,-6.160407404545236e-06,-5.267902844607486e-06,-4.939062384028014e-06,-4.8206873665607735e-06,-4.778892669083922e-06,-4.764375867726199e-06,-4.759403847792955e-06,-4.757721465631351e-06
0.024999999999999998,-0.00014708493097006652,-3.112776631123803e-05,-1.5865480914614475e-05,-9.208767611260854e-06,-6.421659430920304e-06,-5.294683151020429e-06,-4.852314485209243e-06,-4.683026703497819e-06,-4.619644005647255e-06,-4.59635886374788e-06,-4.587945121330218e-06,-4.584948964651359e-06
0.029999999999999995,-0.00014874773980156508,-3.2677696816473594e-05,-1.694441755245759e-05,-9.797204452352436e-06,-6.667204844818832e-06,-5.340349207945203e-06,-4.793827413620801e-06,-4.574371369425391e-06,-4.488210132346391e-06,-4.455051419079538e-06,-4.442515677371632e-06,-4.437851414420101e-06
0.034999999999999996,-0.00015013980930339782,-3.3970640206661496e-05,-1.7866216400396227e-05,-1.0324214845300802e-05,-6.908536142458955e-06,-5.407665424841022e-06,-4.7659125004931735e-06,-4.498176374165264e-06,-4.38893220763834e-06,-4.345243665368918e-06,-4.328086821515956e-06,-4.321459523145435e-06
0.04,-0.0001513248447282164,-3.5091117464875446e-05,-1.8686004741349607e-05,-1.0811954473415659e-05,-7.149443416610834e-06,-5.4935770258173895e-06,-4.764032404077898e-06,-4.450096476494845e-06,-4.317884324674797e-06,-4.2632917779324304e-06,-4.241153731198295e-06,-4.232324331423998e-06
0.045000000000000005,-0.00015234091259241241,-3.608045750794257e-05,-1.943030584319347e-05,-1.1270744572190623e-05,-7.3901333339812905e-06,-5.593814641719121e-06,-4.782559398898646e-06,-4.424370062260934e-06,-4.269477606351347e-06,-4.203771181245636e-06,-4.176388625471923e-06,-4.165163317893898e-06
0.05000000000000001,-0.0001532164670902344,-3.696284406107178e-05,-2.0113082444769157e-05,-1.1705228253683492e-05,-7.629387734693493e-06,-5.704360825446509e-06,-4.816488800491221e-06,-4.415806804855185e-06,-4.238587811401192e-06,-4.1616535355644755e-06,-4.128828962096403e-06,-4.115048517744965e-06
0.055000000000000014,-0.00015397431685911243,-3.7754811536460914e-05,-2.074279301229402e-05,-1.2117598726785123e-05,-7.865663157309541e-06,-5.821874923623565e-06,-4.861810483766928e-06,-4.420246167759915e-06,-4.221083373449286e-06,-4.1328680400940325e-06,-4.0944501729278225e-06,-4.077981729938089e-06
0.06000000000000002,-0.00015463315487039927,-3.846893771189807e-05,-2.1325402663286554e-05,-1.2509118617083597e-05,-8.09757836862742e-06,-5.943741442259641e-06,-4.915451470203762e-06,-4.43451059242808e-06,-4.213806531471675e-06,-4.114300805793891e-06,-4.070173176371987e-06,-4.050904674304535e-06
