0.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0
0.005,-79.99846959621313,-79.99826278038854,-79.99819153860295,-79.99817131526935,-79.99816557448243,-79.99816394484557,-79.99816348223989,-79.99816335091957,-79.9981633136415,-79.99816330305931,-79.99816330005531,-79.99816329920256,-79.99816329896049,-79.99816329889177,-79.99816329887227,-79.99816329886673,-79.99816329886515,-79.9981632988647,-79.99816329886457,-79.9981632988645,-79.99816329886438,-79.998163298864,-79.99816329886266,-79.99816329885797,-79.99816329884158,-79.9981632987841,-79.99816329858277,-79.99816329787738,-79.99816329540626,-79.9981632867493,-79.99816325642266,-79.99816315018573,-79.9981627780359,-79.99816147441457,-79.99815690798945,-79.99813755184188
0.01,-79.9982905871632,-79.99743774360807,-79.99714939747612,-79.99706064996677,-79.99703349998376,-79.99702523730825,-79.99702273405751,-79.9970219786849,-79.9970217515466,-79.99702168346052,-79.99702166310857,-79.99702165704048,-79.99702165523536,-79.99702165469952,-79.99702165454076,-79.99702165449379,-79.99702165447992,-79.99702165447582,-79.99702165447455,-79.99702165447397,-79.99702165447316,-79.99702165447076,-79.9970216544629,-79.99702165443692,-79.9970216543514,-79.99702165407103,-79.9970216531561,-79.99702165018654,-79.99702164060938,-79.99702160995184,-79.99702151268875,-79.9970212074673,-79.9970202626126,-79.997017388345,-79.99700884548334,-79.99698026350318
0.015000000000000001,-79.99826211245893,-79.99697898836497,-79.99649075758455,-79.99632121907517,-79.99626364069623,-79.99624442349516,-79.99623809913376,-79.99623604183725,-79.99623537912414,-79.9962351674263,-79.99623510029048,-79.99623507913468,-79.99623507250548,-79.9962350704386,-79.99623506979708,-79.99623506959877,-79.99623506953766,-79.99623506951883,-79.99623506951285,-79.99623506951029,-79.99623506950721,-79.99623506949894,-79.99623506947331,-79.99623506939315,-79.99623506914334,-79.99623506837071,-79.99623506600042,-79.99623505879677,-79.99623503713838,-79.99623497283068,-79.9962347846793,-79.99623424375812,-79.99623272133805,-79.99622854739064,-79.99621747653836,-79.99618529107575
0.02,-79.9982556677618,-79.9966782278972,-79.99602828071825,-79.99578228049543,-79.99569170159957,-79.99565910136386,-79.99564759025165,-79.99564359108099,-79.99564222091458,-79.99564175711797,-79.99564160177746,-79.99564155023295,-79.99564153327127,-79.9956415277311,-79.99564152593364,-79.99564152535396,-79.99564152516798,-79.99564152510845,-79.9956415250889,-79.99564152508076,-79.99564152507223,-79.99564152505138,-79.99564152499016,-79.99564152480743,-79.99564152426535,-79.99564152267243,-79.99564151804138,-79.99564150474006,-79.9956414670584,-79.99564136197887,-79.99564107423991,-79.99564030288235,-79.99563828621406,-79.99563316909473,-79.99562064616798,-79.99558737691159
0.024999999999999998,-79.99825304558341,-79.99645351142104,-79.99567148028403,-79.99535694678069,-79.99523393080223,-79.99518697092238,-79.99516941850287,-79.99516297760678,-79.99516065206643,-79.99515982434389,-79.99515953346142,-79.99515943239497,-79.99515939763711,-79.99515938579349,-79.99515938179151,-79.99515938044946,-79.99515938000242,-79.99515937985403,-79.99515937980378,-79.99515937978308,-79.99515937976372,-79.99515937972066,-79.99515937960024,-79.99515937925591,-79.9951593782779,-79.99515937553022,-79.99515936790625,-79.99515934704547,-79.99515929085338,-79.99515914214501,-79.99515875643355,-79.99515777876105,-79.99515536555752,-79.99514959009915,-79.99513625931003,-79.99510296703791
0.029999999999999995,-79.99825129688533,-79.99627041516075,-79.99537625430864,-79.99500028948641,-79.99484637756525,-79.99478485844541,-79.9947607893901,-79.99475155107787,-79.99474806556921,-79.99474677069469,-79.99474629631015,-79.99474612469895,-79.99474606332655,-79.99474604160697,-79.99474603399375,-79.9947460313484,-79.99474603043635,-79.9947460301234,-79.99474603001426,-79.99474602996932,-79.9947460299312,-79.99474602985357,-79.99474602964641,-79.99474602907661,-79.99474602751924,-79.99474602331274,-79.99474601210426,-79.9947459826859,-79.99474590675645,-79.99474571441104,-79.9947452372663,-79.99474408126672,-79.99474135460999,-79.99473511693117,-79.99472134038024,-79.99468845582597
0.034999999999999996,-79.9982498903916,-79.99611323843507,-79.99512043209401,-79.99468854655845,-79.99450534066595,-79.99442938914133,-79.99439855418544,-79.99438627227427,-79.9943814646115,-79.9943796123415,-79.99437890900045,-79.9943786454605,-79.99437854791267,-79.99437851220992,-79.99437849927752,-79.99437849463766,-79.99437849298717,-79.99437849240337,-79.99437849219414,-79.99437849210769,-79.99437849203994,-79.9943784919131,-79.9943784915896,-79.99437849073051,-79.99437848846104,-79.99437848253899,-79.99437846730443,-79.99437842872412,-79.99437833269783,-79.99437809820954,-79.99437753760603,-79.99437622859423,-79.99437325179863,-79.99436668132013,-79.99435266330585,-79.99432035412532
0.04,-79.99824870285582,-79.99597412614192,-79.99489229675477,-79.99440869180607,-79.99419758884108,-79.99410743571616,-79.99406970526884,-79.99405420609457,-79.99404794781725,-79.9940454606681,-79.99404448664106,-79.99404411033822,-79.99404396677821,-79.99404391264642,-79.9940438924556,-79.99404388500005,-79.994043882272,-79.99404388128004,-79.99404388091541,-79.99404388076381,-79.99404388065241,-79.99404388045996,-79.99404387998997,-79.99404387878096,-79.99404387568211,-79.99404386783716,-79.99404384826391,-79.99404380020262,-79.99404368423313,-79.99404340970717,-79.99404277337526,-79.9940413323205,-79.99403815224797,-79.9940313354139,-79.99401719658529,-79.99398552243765
0.045000000000000005,-79.99824768628521,-79.99584873934168,-79.99468522981495,-79.99415320948522,-79.99391538593184,-79.99381127904647,-79.9937665842404,-79.99374773978185,-79.99373992700497,-79.99373673822544,-79.99373545559028,-79.99373494664985,-79.99373474725788,-79.99373467006345,-79.99373464050812,-79.99373462930912,-79.99373462510549,-79.99373462353817,-79.99373462294855,-79.99373462270144,-79.99373462252919,-79.9937346222533,-79.99373462160703,-79.99373461999221,-79.99373461596306,-79.99373460603154,-79.99373458190628,-79.99373452423366,-79.9937343887447,-79.9937340764253,-79.9937333712777,-79.99373181515432,-79.99372846691713,-79.99372146394845,-79.99370728064237,-79.9936762568408
