0.0,0.0,0.0
0.005,-1.0151424279483994e-05,-3.00213796221476e-06
0.01,-9.212270526331882e-06,-2.5280323011628628e-06
0.015000000000000001,-7.765178200040105e-06,-2.063870981355247e-06
0.02,-6.701487810367949e-06,-1.7759290294906247e-06
0.024999999999999998,-5.991347124653717e-06,-1.5974107438492863e-06
0.029999999999999995,-5.5267840317174305e-06,-1.4839820418130052e-06
0.034999999999999996,-5.223303378420832e-06,-1.410749706092142e-06
0.04,-5.0241407998420145e-06,-1.3630106665623734e-06
0.045000000000000005,-4.892609969384155e-06,-1.3317100353736823e-06
0.05000000000000001,-4.805247742170587e-06,-1.3111538835293754e-06
0.055000000000000014,-4.747064926589577e-06,-1.297723474417307e-06
0.06000000000000002,-4.708458087862101e-06,-1.289101796755832e-06
0.06500000000000002,-4.6832406063370535e-06,-1.2837941138700867e-06
0.07000000000000002,-4.667395283196178e-06,-1.2808272252082238e-06
0.07500000000000002,-4.658285462288068e-06,-1.2795599192213005e-06
0.08000000000000003,-4.654156129357269e-06,-1.2795632226761006e-06
0.08500000000000003,-4.653818128645506e-06,-1.2805446116317835e-06
0.09000000000000004,-4.656447982830091e-06,-1.28229995001219e-06
0.09500000000000004,-4.661460715865732e-06,-1.2846829337989265e-06
0.10000000000000005,-4.668428807243537e-06,-1.2875855992858301e-06
0.10500000000000005,-4.677030322708459e-06,-1.2909258301353335e-06
0.11000000000000006,-4.6870155215831365e-06,-1.2946392965579795e-06
0.11500000000000006,-4.698185192744368e-06,-1.2986742132856776e-06
0.12000000000000006,-4.710376449355011e-06,-1.3029878892458308e-06
0.12500000000000006,-4.723453286543345e-06,-1.3075444229991422e-06
0.13000000000000006,-4.737300198295854e-06,-1.3123131375491482e-06
0.13500000000000006,-4.751817766743331e-06,-1.317267489931205e-06
0.14000000000000007,-4.766919541791823e-06,-1.322384295239887e-06
0.14500000000000007,-4.78252976910736e-06,-1.3276431567419255e-06
0.15000000000000008,-4.798581686739408e-06,-1.3330260345731529e-06
0.15500000000000008,-4.8150162112052455e-06,-1.3385169108853293e-06
0.1600000000000001,-4.831780895024582e-06,-1.3441015223446454e-06
0.1650000000000001,-4.84882907840151e-06,-1.3497671409105583e-06
0.1700000000000001,-4.866119184410641e-06,-1.3555023905412807e-06
0.1750000000000001,-4.883614123484593e-06,-1.3612970920009525e-06
0.1800000000000001,-4.90128078256403e-06,-1.3671421289022787e-06
0.1850000000000001,-4.919089583989388e-06,-1.373029332517382e-06
0.1900000000000001,-4.937014098013923e-06,-1.3789513789829856e-06
0.19500000000000012,-4.955030704400568e-06,-1.384901700608906e-06
0.20000000000000012,-4.973118293212913e-06,-1.3908744068520908e-06
0.20500000000000013,-4.991257999339968e-06,-1.3968642140171686e-06
0.21000000000000013,-5.009432967456292e-06,-1.4028663830031824e-06
0.21500000000000014,-5.0276281417540654e-06,-1.408876663048338e-06
0.22000000000000014,-5.045830081203268e-06,-1.414891243778742e-06
0.22500000000000014,-5.064026791682603e-06,-1.4209067095963998e-06
0.23000000000000015,-5.082207577697962e-06,-1.426920000260349e-06
0.23500000000000015,-5.100362910181426e-06,-1.4329283760497656e-06
0.24000000000000016,-5.118484307193234e-06,-1.4389293854356744e-06
0.24500000000000016,-5.1365642279865766e-06,-1.444920836890943e-06
0.25000000000000017,-5.154595978229619e-06,-1.4509007738047638e-06
0.25500000000000017,-5.1725736235144336e-06,-1.4568674502559933e-06
0.2600000000000002,-5.1904919142982596e-06,-1.462819311730956e-06
0.2650000000000002,-5.208346217262931e-06,-1.4687549766143377e-06
0.2700000000000002,-5.226132452541116e-06,-1.474673218203301e-06
0.2750000000000002,-5.243847039843739e-06,-1.4805729510958698e-06
0.2800000000000002,-5.261486847827064e-06,-1.4864532167128132e-06
0.2850000000000002,-5.2790491501025405e-06,-1.4923131717466412e-06
0.2900000000000002,-5.296531585524281e-06,-1.498152077492266e-06
0.2950000000000002,-5.313932120864685e-06,-1.5039692888501074e-06
0.3000000000000002,-5.331249018939971e-06,-1.5097642460358958e-06
0.3050000000000002,-5.348480809376694e-06,-1.515536466383712e-06
0.3100000000000002,-5.365626262617941e-06,-1.5212855374807144e-06
0.3150000000000002,-5.382684365006285e-06,-1.5270111096539837e-06
0.32000000000000023,-5.399654298368026e-06,-1.5327128907002611e-06
0.32500000000000023,-5.416535420234356e-06,-1.5383906403006195e-06
0.33000000000000024,-5.433327245922267e-06,-1.544044164664861e-06
0.33500000000000024,-5.450029433602732e-06,-1.5496733128420657e-06
0.34000000000000025,-5.46664176894785e-06,-1.5552779717347848e-06
0.34500000000000025,-5.483164153337064e-06,-1.5608580635190791e-06
0.35000000000000026,-5.49959659131067e-06,-1.5664135414894623e-06
0.35500000000000026,-5.515939180132158e-06,-1.5719443871016456e-06
0.36000000000000026,-5.532192100010927e-06,-1.5774506071886427e-06
0.36500000000000027,-5.5483556063993746e-06,-1.5829322322490173e-06
0.3700000000000003,-5.564430020875235e-06,-1.5883893130692928e-06
0.3750000000000003,-5.580415724740045e-06,-1.5938219192471925e-06
0.3800000000000003,-5.596313151923437e-06,-1.599230136879586e-06
0.3850000000000003,-5.6121227840992795e-06,-1.6046140675819431e-06
0.3900000000000003,-5.627845144389896e-06,-1.6099738261655136e-06
0.3950000000000003,-5.643480793097708e-06,-1.615309539572957e-06
0.4000000000000003,-5.659030322810891e-06,-1.6206213452541616e-06
